date,name,county,TYPE,fips,staff_confirmed_cases,patients_confirmed_cases,staff_deaths,patients_deaths
6/4/2020,SOLHEIM SENIOR COMMUNITY,Los Angeles,SN,37,1,1,0,1
6/4/2020,SOUTH PASADENA CARE CENTER,Los Angeles,SN,37,29,82,0,14
6/4/2020,SOUTHERN CALIFORNIA HOSPITAL,Los Angeles,SN,37,0,0,0,0
6/4/2020,SOUTHLAND,Los Angeles,SN,37,1,1,0,0
6/4/2020,ST. ANDREWS,Los Angeles,SN,37,0,0,0,0
6/4/2020,ST. JOHN OF GOD RETIREMENT AND CARE CENTER,Los Angeles,SN,37,1,0,0,0
6/4/2020,STONEY POINT HEALTHCARE CENTER,Los Angeles,SN,37,29,33,0,12
6/4/2020,STUDIO CITY REHABILITATION CENTER,Los Angeles,SN,37,1,0,0,1
6/4/2020,SUNNY VILLAGE CARE CENTER,Los Angeles,SN,37,1,0,0,0
6/4/2020,SUNNYSIDE NURSING CENTER,Los Angeles,SN,37,1,1,0,0
6/4/2020,SUNNYVIEW CARE CENTER,Los Angeles,SN,37,1,17,0,1
6/4/2020,SUNRAY HEALTHCARE CENTER,Los Angeles,SN,37,14,37,1,14
6/4/2020,SUNSET MANOR CONVALESCENT HOSPITAL,Los Angeles,SN,37,1,0,0,0
6/4/2020,SYLMAR HEALTH AND REHABILITATION CENTER,Los Angeles,SN,37,26,41,0,0
6/4/2020,TARZANA HEALTH AND REHABILITATION CENTER,Los Angeles,SN,37,22,16,0,1
6/4/2020,TEMPLE CITY HEALTHCARE,Los Angeles,SN,37,1,1,0,0
6/4/2020,TEMPLE PARK CONVALESCENT HOSPITAL,Los Angeles,SN,37,1,0,0,0
6/4/2020,THE CALIFORNIAN - PASADENA CONVALESCENT HOSPITAL,Los Angeles,SN,37,1,0,0,0
6/4/2020,THE CANTERBURY,Los Angeles,SN,37,0,0,0,0
6/4/2020,"THE CARE CENTER ON HAZELTINE, LLC",Los Angeles,SN,37,0,1,0,0
6/4/2020,THE EARLWOOD,Los Angeles,SN,37,24,33,0,1
6/4/2020,THE ELLISON JOHN TRANSITIONAL CARE CENTER,Los Angeles,SN,37,1,1,0,1
6/4/2020,THE GARDENS OF EL MONTE,Los Angeles,SN,37,11,24,0,1
6/4/2020,THE GROVE POST-ACUTE CARE CENTER,Los Angeles,SN,37,17,43,0,12
6/4/2020,THE MEADOWS POST ACUTE,Los Angeles,SN,37,24,45,1,15
6/4/2020,THE ORCHARD - POST ACUTE CARE,Los Angeles,SN,37,1,33,0,1
6/4/2020,THE REHABILITATION CENTER OF SANTA MONICA,Los Angeles,SN,37,21,37,0,12
6/4/2020,THE REHABILITATION CENTRE OF BEVERLY HILLS,Los Angeles,SN,37,29,29,0,1
6/4/2020,THE ROWLAND,Los Angeles,SN,37,1,1,0,0
6/4/2020,TOPANGA TERRACE,Los Angeles,SN,37,1,0,0,0
6/4/2020,"TORRANCE CARE CENTER WEST, INC.",Los Angeles,SN,37,17,55,1,12
6/4/2020,TORRANCE MEMORIAL MEDICAL CENTER D/P SNF,Los Angeles,SN,37,1,1,0,0
6/4/2020,TOTALLY KIDS SPECIALTY HEALTHCARE-SUN VALLEY,Los Angeles,SN,37,0,0,0,0
6/4/2020,"TWO PALMS NURSING CENTER, INC.",Los Angeles,SN,37,0,0,0,0
6/4/2020,UNIVERSITY PARK HEALTHCARE CENTER,Los Angeles,SN,37,1,20,0,0
6/4/2020,USC VERDUGO HILLS HOSPITAL D/P SNF,Los Angeles,SN,37,0,0,0,0
6/4/2020,VALLEY PALMS CARE CENTER,Los Angeles,SN,37,1,28,0,1
6/4/2020,VALLEY VISTA NURSING AND TRANSITIONAL CARE LLC,Los Angeles,SN,37,1,1,0,0
6/4/2020,VERMONT HEALTHCARE CENTER,Los Angeles,SN,37,17,13,0,1
6/4/2020,VERNON HEALTHCARE CENTER,Los Angeles,SN,37,1,0,0,0
6/4/2020,VETERANS HOME OF CALIFORNIA - WEST LOS ANGELES,Los Angeles,SN,37,1,1,0,1
6/4/2020,VICTORIA CARE CENTER,Los Angeles,SN,37,1,0,0,0
6/4/2020,VIEW HEIGHTS CONVALESCENT HOSPITAL,Los Angeles,SN,37,1,0,0,0
6/4/2020,VIEW PARK CONVALESCENT CENTER,Los Angeles,SN,37,39,41,0,16
6/4/2020,VILLA ELENA HEALTHCARE CENTER,Los Angeles,SN,37,1,0,0,1
6/4/2020,VILLA GARDENS HEALTH CARE UNIT,Los Angeles,SN,37,1,0,0,0
6/4/2020,VILLA SCALABRINI SPECIAL CARE UNIT,Los Angeles,SN,37,12,1,0,0
6/4/2020,VILLA SERENA HEALTHCARE CENTER,Los Angeles,SN,37,0,0,0,0
6/4/2020,VIRGIL REHABILITATION AND SKILLED NURSING CENTER,Los Angeles,SN,37,19,21,0,13
6/4/2020,VISTA DEL SOL CARE CENTER,Los Angeles,SN,37,1,0,0,1
6/4/2020,WELLSPRINGS POST-ACUTE CENTER,Los Angeles,SN,37,1,0,0,0
6/4/2020,WEST COVINA HEALTHCARE CENTER,Los Angeles,SN,37,1,0,0,0
6/4/2020,WEST COVINA MEDICAL CENTER D/P SNF,Los Angeles,SN,37,1,0,0,0
6/4/2020,WEST HAVEN HEALTHCARE,Los Angeles,SN,37,1,36,0,1
6/4/2020,WEST HILLS HEALTH AND REHABILITATION CENTER,Los Angeles,SN,37,39,77,0,25
6/4/2020,WEST VALLEY POST ACUTE,Los Angeles,SN,37,21,62,1,21
6/4/2020,WESTERN CONVALESCENT HOSPITAL,Los Angeles,SN,37,1,0,1,0
6/4/2020,WESTLAKE CONVALESCENT HOSPITAL,Los Angeles,SN,37,1,0,0,0
6/4/2020,WHITE MEMORIAL MEDICAL CENTER D/P SNF,Los Angeles,SN,37,0,0,0,0
6/4/2020,WHITTIER HILLS HEALTH CARE CENTER,Los Angeles,SN,37,1,1,0,1
6/4/2020,WHITTIER HOSPITAL MEDICAL CENTER D/P SNF,Los Angeles,SN,37,0,0,0,0
6/4/2020,"WHITTIER NURSING AND WELLNESS CENTER, INC.",Los Angeles,SN,37,0,0,0,0
6/4/2020,WHITTIER PACIFIC CARE CENTER,Los Angeles,SN,37,1,18,0,1
6/4/2020,WINDSOR CARE CENTER OF CHEVIOT HILLS,Los Angeles,SN,37,31,53,0,1
6/4/2020,WINDSOR CONVALESCENT CENTER OF NORTH LONG BEACH,Los Angeles,SN,37,1,1,0,1
6/4/2020,WINDSOR GARDENS CONVALESCENT CENTER OF HAWTHORNE,Los Angeles,SN,37,1,12,0,1
6/4/2020,WINDSOR GARDENS CONVALESCENT CENTER OF LONG BEACH,Los Angeles,SN,37,1,0,0,0
6/4/2020,WINDSOR GARDENS CONVALESCENT HOSPITAL,Los Angeles,SN,37,1,1,0,0
6/4/2020,WINDSOR GARDENS HEALTHCARE CENTER OF THE VALLEY,Los Angeles,SN,37,1,1,0,0
6/4/2020,WINDSOR MANOR,Los Angeles,SN,37,1,0,0,0
6/4/2020,WINDSOR PALMS CARE CENTER OF ARTESIA,Los Angeles,SN,37,1,0,0,0
6/4/2020,WINDSOR TERRACE HEALTHCARE CENTER,Los Angeles,SN,37,30,39,0,1
6/4/2020,WOODLAND CARE CENTER,Los Angeles,SN,37,1,1,1,1
6/4/2020,WOODRUFF CONVALESCENT CENTER,Los Angeles,SN,37,0,0,0,0
6/4/2020,WOODS HEALTH SERVICES,Los Angeles,SN,37,0,0,0,0
6/4/2020,YORK HEALTHCARE & WELLNESS CENTRE,Los Angeles,SN,37,0,0,0,0
6/4/2020,AVALON HEALTH CARE - MADERA,Madera,SN,39,0,0,0,0
6/4/2020,CHOWCHILLA MEMORIAL HEALTHCARE DISTRICT,Madera,SN,39,0,0,0,0
6/4/2020,MADERA REHABILITATION & NURSING CENTER,Madera,SN,39,1,0,0,0
6/4/2020,OAKHURST HEALTHCARE CENTER,Madera,SN,39,0,0,0,0
6/4/2020,PALMS CARE CENTER,Madera,SN,39,0,0,0,0
6/4/2020,PARIS-LAMB HEALTH CENTER,Madera,SN,39,0,0,0,0
6/4/2020,ALDERSLY SKILLED NURSING FACILITY,Marin,SN,41,0,0,0,0
6/4/2020,CANYON MANOR,Marin,SN,41,0,0,0,0
6/4/2020,MARIN CONVALESCENT & REHABILITATION HOSPITAL,Marin,SN,41,0,0,0,0
6/4/2020,MARIN POST ACUTE,Marin,SN,41,0,0,0,0
6/4/2020,NORTHGATE POSTACUTE CARE,Marin,SN,41,1,0,0,0
6/4/2020,NOVATO HEALTHCARE CENTER,Marin,SN,41,0,0,0,0
6/4/2020,PINE RIDGE CARE CENTER,Marin,SN,41,1,0,0,1
6/4/2020,PROFESSIONAL POST ACUTE CENTER,Marin,SN,41,0,0,0,0
6/4/2020,"SAN RAFAEL HEALTHCARE & WELLNESS CENTER, LP",Marin,SN,41,0,0,0,0
6/4/2020,SMITH RANCH SKILLED NURSING & REHABILITATION CENTER,Marin,SN,41,1,0,0,0
6/4/2020,SOUTH MARIN HEALTH & WELLNESS CENTER,Marin,SN,41,0,0,0,0
6/4/2020,"THE REDWOODS, A COMMUNITY OF SENIORS",Marin,SN,41,0,0,0,0
6/4/2020,THE TAMALPAIS,Marin,SN,41,0,0,0,0
6/4/2020,VILLA MARIN RETIREMENT RESIDENCES,Marin,SN,41,0,0,0,0
6/4/2020,JOHN C. FREMONT HEALTHCARE DISTRICT D/P SNF,Mariposa,SN,43,0,0,0,0
6/4/2020,MENDOCINO NURSING CARE CENTER,Mendocino,SN,45,0,0,0,0
6/4/2020,NORTHBROOK HEALTHCARE CENTER,Mendocino,SN,45,0,0,0,0
6/4/2020,REDWOOD COVE HEALTHCARE CENTER,Mendocino,SN,45,0,0,0,0
6/4/2020,SHERWOOD OAKS HEALTHCARE CENTER,Mendocino,SN,45,0,0,0,0
6/4/2020,UKIAH POST ACUTE,Mendocino,SN,45,0,0,0,0
6/4/2020,ANBERRY NURSING AND REHABILITATION CENTER,Merced,SN,47,0,0,0,0
6/4/2020,ANBERRY TRANSITIONAL CARE,Merced,SN,47,0,1,0,0
6/4/2020,FRANCISCAN CONVALESCENT HOSPITAL,Merced,SN,47,0,0,0,0
6/4/2020,"GRACE HOME, INC.",Merced,SN,47,1,0,0,0
6/4/2020,HY-LOND HEALTH CARE CENTER - MERCED,Merced,SN,47,0,0,0,0
6/4/2020,LA SIERRA CARE CENTER,Merced,SN,47,0,0,0,0
6/4/2020,LOS BANOS NURSING & REHABILITATION CENTER,Merced,SN,47,0,0,0,0
6/4/2020,MERCED BEHAVIORAL CENTER,Merced,SN,47,0,0,0,0
6/4/2020,MERCED NURSING & REHABILITATION CENTER,Merced,SN,47,0,0,0,0
6/4/2020,NEW BETHANY,Merced,SN,47,0,0,0,0
6/4/2020,MODOC MEDICAL CENTER D/P SNF,Modoc,SN,49,0,0,0,0
6/4/2020,SURPRISE VALLEY COMMUNITY HOSPITAL D/P SNF,Modoc,SN,49,0,0,0,0
6/4/2020,AVE MARIA CONVALESCENT HOSPITAL,Monterey,SN,53,0,0,0,0
6/4/2020,CANTERBURY WOODS,Monterey,SN,53,0,0,0,0
6/4/2020,CARMEL HILLS CARE CENTER,Monterey,SN,53,0,0,0,0
6/4/2020,CARMEL VALLEY MANOR,Monterey,SN,53,0,0,0,0
6/4/2020,CYPRESS RIDGE CARE CENTER,Monterey,SN,53,0,0,0,0
6/4/2020,EDEN VALLEY CARE CENTER,Monterey,SN,53,1,0,0,0
6/4/2020,FOREST HILL MANOR HEALTH CENTER,Monterey,SN,53,0,0,0,0
6/4/2020,GEORGE L. MEE MEMORIAL HOSPITAL D/P SNF,Monterey,SN,53,0,0,0,0
6/4/2020,KATHERINE HEALTHCARE,Monterey,SN,53,0,0,0,0
6/4/2020,PACIFIC COAST POST ACUTE,Monterey,SN,53,0,0,0,0
6/4/2020,PACIFIC GROVE HEALTHCARE CENTER,Monterey,SN,53,0,0,0,0
6/4/2020,WESTLAND HOUSE,Monterey,SN,53,0,0,0,0
6/4/2020,WINDSOR GARDENS REHABILITATION CENTER OF SALINAS,Monterey,SN,53,0,0,0,0
6/4/2020,WINDSOR MONTEREY CARE CENTER,Monterey,SN,53,0,0,0,0
6/4/2020,WINDSOR SKYLINE CARE CENTER,Monterey,SN,53,0,0,0,0
6/4/2020,WINDSOR THE RIDGE REHABILITATION CENTER,Monterey,SN,53,1,13,0,1
6/4/2020,CRESTWOOD GERIATRIC TREATMENT CENTER,Napa,SN,55,0,0,0,0
6/4/2020,DEPARTMENT OF STATE HOSPITALS - NAPA,Napa,SN,55,0,0,0,0
6/4/2020,NAPA POST ACUTE,Napa,SN,55,0,0,0,0
6/4/2020,NAPA VALLEY CARE CENTER,Napa,SN,55,0,0,0,0
6/4/2020,PINER'S NURSING HOME,Napa,SN,55,1,0,0,0
6/4/2020,THE MEADOWS OF NAPA VALLEY CARE CENTER,Napa,SN,55,0,0,0,0
6/4/2020,VETERANS HOME OF CALIFORNIA - YOUNTVILLE,Napa,SN,55,0,0,0,0
6/4/2020,CRYSTAL RIDGE CARE CENTER,Nevada,SN,57,0,0,0,0
6/4/2020,GOLDEN EMPIRE,Nevada,SN,57,0,0,0,0
6/4/2020,SPRING HILL MANOR CONVALESCENT HOSPITAL,Nevada,SN,57,0,0,0,0
6/4/2020,TAHOE FOREST HOSPITAL D/P SNF,Nevada,SN,57,0,0,0,0
6/4/2020,WOLF CREEK CARE CENTER,Nevada,SN,57,0,0,0,0
6/4/2020,ADVANCED REHAB CENTER OF TUSTIN,Orange,SN,59,1,1,0,1
6/4/2020,ALAMITOS WEST HEALTH & REHABILITATION,Orange,SN,59,19,64,0,11
6/4/2020,ALTA GARDENS CARE CENTER,Orange,SN,59,1,0,0,0
6/4/2020,ANAHEIM CREST NURSING CENTER,Orange,SN,59,1,0,0,0
6/4/2020,"ANAHEIM HEALTHCARE CENTER, LLC",Orange,SN,59,18,50,0,1
6/4/2020,ANAHEIM TERRACE CARE CENTER,Orange,SN,59,0,0,0,0
6/4/2020,BEACHSIDE NURSING CENTER,Orange,SN,59,0,0,0,0
6/4/2020,BROOKDALE SAN JUAN CAPISTRANO,Orange,SN,59,0,0,0,0
6/4/2020,BROOKDALE YORBA LINDA,Orange,SN,59,0,0,0,0
6/4/2020,BUENA PARK NURSING CENTER,Orange,SN,59,1,0,0,0
6/4/2020,BUENA VISTA CARE CENTER,Orange,SN,59,1,1,0,0
6/4/2020,CAPISTRANO BEACH CARE CENTER,Orange,SN,59,0,0,0,0
6/4/2020,CHAPMAN CARE CENTER,Orange,SN,59,1,0,0,0
6/4/2020,CHAPMAN GLOBAL MEDICAL CENTER D/P SNF,Orange,SN,59,0,0,0,0
6/4/2020,COUNTRY VILLA PLAZA CONVALESCENT CENTER,Orange,SN,59,19,26,0,1
6/4/2020,COVENTRY COURT HEALTH CENTER,Orange,SN,59,18,33,0,1
6/4/2020,CRYSTAL COVE CARE CENTER,Orange,SN,59,0,0,0,0
6/4/2020,EXTENDED CARE HOSPITAL OF WESTMINSTER,Orange,SN,59,0,0,0,0
6/4/2020,FLAGSHIP HEALTHCARE CENTER,Orange,SN,59,1,0,0,0
6/4/2020,FOOTHILL REGIONAL MEDICAL CENTER D/P SNF,Orange,SN,59,0,0,0,0
6/4/2020,FREEDOM VILLAGE HEALTHCARE CENTER,Orange,SN,59,0,0,0,0
6/4/2020,FRENCH PARK CARE CENTER,Orange,SN,59,30,57,0,12
6/4/2020,GARDEN GROVE POST ACUTE,Orange,SN,59,1,1,0,0
6/4/2020,GARDEN PARK CARE CENTER,Orange,SN,59,1,1,0,0
6/4/2020,GORDON LANE CARE CENTER,Orange,SN,59,1,14,0,1
6/4/2020,"GREENFIELD CARE CENTER OF FULLERTON, LLC",Orange,SN,59,0,0,0,0
6/4/2020,HARBOR VILLA CARE CENTER,Orange,SN,59,18,66,0,1
6/4/2020,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE D/P SNF,Orange,SN,59,0,0,0,0
6/4/2020,HEALTHCARE CENTER OF ORANGE COUNTY,Orange,SN,59,11,1,0,0
6/4/2020,HUNTINGTON VALLEY HEALTHCARE CENTER,Orange,SN,59,37,74,0,11
6/4/2020,KINDRED HOSPITAL BREA D/P SNF,Orange,SN,59,1,1,0,0
6/4/2020,LA PALMA NURSING CENTER,Orange,SN,59,1,0,0,0
6/4/2020,LAGUNA HILLS HEALTH AND REHABILITATION CENTER,Orange,SN,59,1,1,0,1
6/4/2020,LAKE FOREST NURSING CENTER,Orange,SN,59,0,0,0,0
6/4/2020,LEISURE COURT NURSING CENTER,Orange,SN,59,1,1,0,1
6/4/2020,MAINPLACE POST ACUTE,Orange,SN,59,1,1,0,0
6/4/2020,MANORCARE HEALTH SERVICES (FOUNTAIN VALLEY),Orange,SN,59,0,1,0,0
6/4/2020,MESA VERDE POST ACUTE CARE CENTER,Orange,SN,59,1,1,0,0
6/4/2020,MISSION PALMS HEALTHCARE CENTER,Orange,SN,59,1,0,0,0
6/4/2020,NEW ORANGE HILLS,Orange,SN,59,1,0,0,0
6/4/2020,NEWPORT NURSING AND REHABILITATION CENTER,Orange,SN,59,0,0,0,0
6/4/2020,NEWPORT SUBACUTE HEALTHCARE CENTER,Orange,SN,59,0,0,0,0
6/4/2020,"ORANGE HEALTHCARE & WELLNESS CENTRE, LLC",Orange,SN,59,22,50,0,0
6/4/2020,ORANGEGROVE REHABILITATION HOSPITAL,Orange,SN,59,1,1,0,0
6/4/2020,PACIFIC HAVEN SUBACUTE AND HEALTHCARE CENTER,Orange,SN,59,1,0,0,1
6/4/2020,PALM TERRACE HEALTHCARE & REHABILITATION CENTER,Orange,SN,59,0,1,0,0
6/4/2020,PARK ANAHEIM HEALTHCARE CENTER,Orange,SN,59,1,1,0,0
6/4/2020,PARK VISTA AT MORNINGSIDE,Orange,SN,59,0,0,0,0
6/4/2020,PARKVIEW HEALTHCARE CENTER,Orange,SN,59,1,0,0,0
6/4/2020,REGENTS POINT - WINDCREST,Orange,SN,59,0,0,0,0
6/4/2020,ROWNTREE GARDENS,Orange,SN,59,0,0,0,0
6/4/2020,SEA CLIFF HEALTHCARE CENTER,Orange,SN,59,17,86,0,14
6/4/2020,SEAL BEACH HEALTH AND REHABILITATION CENTER,Orange,SN,59,15,17,0,0
6/4/2020,"SOUTH COAST GLOBAL MEDICAL CENTER, INC. D/P SNF",Orange,SN,59,1,0,0,0
6/4/2020,SOUTH COAST POST ACUTE,Orange,SN,59,1,1,0,0
6/4/2020,ST. EDNA SUBACUTE AND REHABILITATION CENTER,Orange,SN,59,23,55,0,1
6/4/2020,ST. ELIZABETH HEALTHCARE CENTER,Orange,SN,59,1,1,0,0
6/4/2020,STANLEY HEALTHCARE CENTER,Orange,SN,59,0,0,0,0
6/4/2020,SUN MAR NURSING CENTER,Orange,SN,59,1,0,0,0
6/4/2020,TERRACE VIEW CARE CENTER,Orange,SN,59,0,1,1,0
6/4/2020,THE COVINGTON CARE CENTER,Orange,SN,59,0,0,0,0
6/4/2020,THE HILLS POST ACUTE,Orange,SN,59,1,0,0,0
6/4/2020,THE PAVILION AT SUNNY HILLS,Orange,SN,59,0,0,1,0
6/4/2020,TOWN AND COUNTRY MANOR,Orange,SN,59,0,0,0,0
6/4/2020,VICTORIA HEALTHCARE AND REHABILITATION CENTER,Orange,SN,59,0,0,0,0
6/4/2020,VILLA VALENCIA,Orange,SN,59,1,0,0,0
6/4/2020,WALNUT VILLAGE REHABILITATION AND CARE CENTER,Orange,SN,59,0,0,0,0
6/4/2020,WEST ANAHEIM EXTENDED CARE,Orange,SN,59,1,1,0,0
6/4/2020,WEST ANAHEIM MEDICAL CENTER D/P SNF,Orange,SN,59,1,0,0,0
6/4/2020,WINDSOR GARDENS CARE CENTER OF FULLERTON,Orange,SN,59,1,0,0,0
6/4/2020,WINDSOR GARDENS CONVALESCENT CENTER OF ANAHEIM,Orange,SN,59,1,1,0,1
6/4/2020,AUBURN OAKS CARE CENTER,Placer,SN,61,0,0,0,0
6/4/2020,AUBURN RAVINE TERRACE,Placer,SN,61,1,1,0,1
6/4/2020,LINCOLN MEADOWS CARE CENTER,Placer,SN,61,0,0,0,0
6/4/2020,OAK RIDGE HEALTHCARE CENTER,Placer,SN,61,0,0,0,0
6/4/2020,PINE CREEK CARE CENTER,Placer,SN,61,0,0,0,0
6/4/2020,ROCK CREEK CARE CENTER,Placer,SN,61,1,0,0,0
6/4/2020,ROSEVILLE CARE CENTER,Placer,SN,61,0,0,0,0
6/4/2020,ROSEVILLE POINT HEALTH & WELLNESS CENTER,Placer,SN,61,0,0,0,0
6/4/2020,SIENA SKILLED NURSING & REHABILITATION CENTER,Placer,SN,61,0,0,0,0
6/4/2020,WESTVIEW HEALTHCARE CENTER,Placer,SN,61,0,0,0,0
6/4/2020,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS D/P SNF,Plumas,SN,63,0,0,0,0
6/4/2020,SENECA DISTRICT HOSPITAL D/P SNF,Plumas,SN,63,0,0,0,0
6/4/2020,ALTA VISTA HEALTHCARE & WELLNESS CENTRE,Riverside,SN,65,1,1,0,1
6/4/2020,ARLINGTON GARDENS CARE CENTER,Riverside,SN,65,1,1,0,1
6/4/2020,BANNING HEALTHCARE,Riverside,SN,65,1,0,0,0
6/4/2020,BLYTHE POST ACUTE LLC,Riverside,SN,65,0,0,0,0
6/4/2020,BROOKDALE RANCHO MIRAGE,Riverside,SN,65,0,0,0,0
6/4/2020,CALIFORNIA NURSING & REHABILITATION CENTER,Riverside,SN,65,0,1,0,0
6/4/2020,"CENTINELA GRAND, INC.",Riverside,SN,65,0,0,0,0
6/4/2020,CHERRY VALLEY HEALTHCARE,Riverside,SN,65,19,27,0,1
6/4/2020,COMMUNITY CARE AND REHABILITATION CENTER,Riverside,SN,65,55,90,0,12
6/4/2020,COMMUNITY CARE ON PALM,Riverside,SN,65,26,42,0,1
6/4/2020,CORONA HEALTH CARE CENTER,Riverside,SN,65,1,1,0,0
6/4/2020,CORONA POST ACUTE CENTER,Riverside,SN,65,1,1,0,0
6/4/2020,CORONA REGIONAL MEDICAL CENTER D/P SNF,Riverside,SN,65,1,0,0,0
6/4/2020,CYPRESS GARDENS CARE CENTER,Riverside,SN,65,0,1,0,0
6/4/2020,DESERT REGIONAL MEDICAL CENTER D/P SNF,Riverside,SN,65,1,1,0,0
6/4/2020,DESERT SPRINGS HEALTHCARE & WELLNESS CENTRE,Riverside,SN,65,1,1,0,0
6/4/2020,DEVONSHIRE CARE CENTER,Riverside,SN,65,0,1,0,0
6/4/2020,EXTENDED CARE HOSPITAL OF RIVERSIDE,Riverside,SN,65,27,32,1,1
6/4/2020,HEMET VALLEY HEALTHCARE CENTER,Riverside,SN,65,0,0,0,0
6/4/2020,HEMET VALLEY MEDICAL CENTER D/P SNF,Riverside,SN,65,1,0,0,0
6/4/2020,HIGHLAND SPRINGS CARE CENTER,Riverside,SN,65,38,60,0,19
6/4/2020,INDIO NURSING AND REHABILITATION CENTER,Riverside,SN,65,1,1,0,1
6/4/2020,JURUPA HILLS POST ACUTE,Riverside,SN,65,1,1,0,0
6/4/2020,LIFE CARE CENTER OF MENIFEE,Riverside,SN,65,0,0,0,0
6/4/2020,MAGNOLIA REHABILITATION & NURSING CENTER,Riverside,SN,65,27,34,0,1
6/4/2020,MANORCARE HEALTH SERVICES-HEMET,Riverside,SN,65,1,0,0,1
6/4/2020,MANORCARE HEALTH SERVICES-PALM DESERT,Riverside,SN,65,1,1,0,0
6/4/2020,MEADOWBROOK HEALTH CARE CENTER,Riverside,SN,65,0,0,0,0
6/4/2020,MIRAVILLA CARE CENTER,Riverside,SN,65,0,0,0,0
6/4/2020,MISSION CARE CENTER,Riverside,SN,65,1,0,0,0
6/4/2020,MONTEREY PALMS HEALTH CARE CENTER,Riverside,SN,65,26,46,0,14
6/4/2020,MURRIETA HEALTH AND REHABILITATION CENTER,Riverside,SN,65,0,0,0,0
6/4/2020,PALM GROVE HEALTHCARE,Riverside,SN,65,1,11,0,1
6/4/2020,PALM SPRINGS HEALTHCARE & REHABILITATION CENTER,Riverside,SN,65,1,0,0,0
6/4/2020,PALM TERRACE CARE CENTER,Riverside,SN,65,12,20,0,1
6/4/2020,PREMIER CARE CENTER FOR PALM SPRINGS,Riverside,SN,65,0,1,0,0
6/4/2020,RAMONA REHABILITATION AND POST ACUTE CARE CENTER,Riverside,SN,65,14,26,0,1
6/4/2020,RANCHO BELLAGIO POST ACUTE,Riverside,SN,65,0,0,0,0
6/4/2020,RANCHO MIRAGE HEALTH AND REHABILITATION CENTER,Riverside,SN,65,1,1,0,1
6/4/2020,RIVERSIDE BEHAVIORAL HEALTHCARE CENTER,Riverside,SN,65,0,0,0,0
6/4/2020,"RIVERSIDE HEIGHTS HEALTHCARE CENTER, LLC",Riverside,SN,65,1,1,0,0
6/4/2020,RIVERSIDE POSTACUTE CARE,Riverside,SN,65,1,0,0,0
6/4/2020,RIVERSIDE VILLAGE HEALTHCARE CENTER,Riverside,SN,65,0,1,0,0
6/4/2020,RIVERWALK POST ACUTE,Riverside,SN,65,35,56,0,1
6/4/2020,SAN JACINTO HEALTHCARE,Riverside,SN,65,0,0,0,0
6/4/2020,THE BRADLEY GARDENS,Riverside,SN,65,0,0,0,0
6/4/2020,THE GROVE CARE AND WELLNESS,Riverside,SN,65,1,1,0,0
6/4/2020,THE SPRINGS AT THE CARLOTTA,Riverside,SN,65,1,0,0,0
6/4/2020,THE SPRINGS HEALTH AND REHABILITATION CENTER,Riverside,SN,65,0,1,0,0
6/4/2020,THE VILLAGE HEALTHCARE CENTER,Riverside,SN,65,1,0,0,0
6/4/2020,VALENCIA GARDENS HEALTH CARE CENTER,Riverside,SN,65,23,62,0,1
6/4/2020,VILLA HEALTH CARE CENTER,Riverside,SN,65,0,1,0,0
6/4/2020,VISTA PACIFICA CENTER,Riverside,SN,65,1,0,0,0
6/4/2020,VISTA PACIFICA CONVALESCENT HOSPITAL,Riverside,SN,65,1,0,0,0
6/4/2020,ACC CARE CENTER,Sacramento,SN,67,1,0,0,0
6/4/2020,ADVANCED HEALTH CARE OF SACRAMENTO,Sacramento,SN,67,0,0,0,0
6/4/2020,AMERICAN RIVER CENTER,Sacramento,SN,67,0,0,0,0
6/4/2020,APPLEWOOD POST ACUTE,Sacramento,SN,67,0,0,0,0
6/4/2020,ARDEN POST ACUTE REHAB,Sacramento,SN,67,0,0,0,0
6/4/2020,ASBURY PARK NURSING AND REHABILITATION CENTER,Sacramento,SN,67,0,0,0,0
6/4/2020,BRIARWOOD POST ACUTE,Sacramento,SN,67,0,0,0,0
6/4/2020,BRUCEVILLE TERRACE - D/P SNF OF METHODIST HOSPITAL,Sacramento,SN,67,0,0,0,0
6/4/2020,CAPITAL TRANSITIONAL CARE,Sacramento,SN,67,0,0,0,0
6/4/2020,"CARMICHAEL POST ACUTE, LLC",Sacramento,SN,67,0,0,0,0
6/4/2020,CASA COLOMA HEALTH CARE CENTER,Sacramento,SN,67,1,23,0,1
6/4/2020,COLLEGE OAK NURSING AND REHABILITATION CENTER,Sacramento,SN,67,0,0,0,0
6/4/2020,DOUBLE TREE POST ACUTE CARE CENTER,Sacramento,SN,67,0,0,0,0
6/4/2020,DYCORA TRANSITIONAL HEALTH - GALT,Sacramento,SN,67,0,0,0,0
6/4/2020,ESKATON CARE CENTER FAIR OAKS,Sacramento,SN,67,0,1,0,1
6/4/2020,ESKATON CARE CENTER GREENHAVEN,Sacramento,SN,67,1,0,0,0
6/4/2020,ESKATON CARE CENTER MANZANITA,Sacramento,SN,67,1,1,0,0
6/4/2020,ESKATON VILLAGE CARE CENTER,Sacramento,SN,67,1,0,0,0
6/4/2020,FOLSOM CARE CENTER,Sacramento,SN,67,0,0,0,0
6/4/2020,GRAMERCY COURT,Sacramento,SN,67,0,0,0,0
