date,state,fips,cases,deaths,case_day,death_day
4/18/2020,Kentucky,21,2707,145,185,5
4/19/2020,Kentucky,21,2960,149,253,4
4/20/2020,Kentucky,21,3050,155,90,6
4/21/2020,Kentucky,21,3193,172,143,17
4/22/2020,Kentucky,21,3373,185,180,13
4/23/2020,Kentucky,21,3548,194,175,9
4/24/2020,Kentucky,21,3779,203,231,9
4/25/2020,Kentucky,21,3905,208,126,5
4/26/2020,Kentucky,21,4074,211,169,3
4/27/2020,Kentucky,21,4146,216,72,5
4/28/2020,Kentucky,21,4375,231,229,15
4/29/2020,Kentucky,21,4538,235,163,4
4/30/2020,Kentucky,21,4708,240,170,5
5/1/2020,Kentucky,21,4879,248,171,8
5/2/2020,Kentucky,21,4881,252,2,4
5/3/2020,Kentucky,21,5223,256,342,4
5/4/2020,Kentucky,21,5370,267,147,11
5/5/2020,Kentucky,21,5822,278,452,11
5/6/2020,Kentucky,21,5946,286,124,8
5/7/2020,Kentucky,21,6173,302,227,16
5/8/2020,Kentucky,21,6298,304,125,2
5/9/2020,Kentucky,21,6469,312,171,8
5/10/2020,Kentucky,21,6486,312,17,0
5/11/2020,Kentucky,21,6710,325,224,13
5/12/2020,Kentucky,21,7003,333,293,8
5/13/2020,Kentucky,21,7102,334,99,1
5/14/2020,Kentucky,21,7397,341,295,7
5/15/2020,Kentucky,21,7578,343,181,2
5/16/2020,Kentucky,21,7773,346,195,3
5/17/2020,Kentucky,21,7793,346,20,0
5/18/2020,Kentucky,21,8041,354,248,8
5/19/2020,Kentucky,21,8205,369,164,15
5/20/2020,Kentucky,21,8336,381,131,12
5/21/2020,Kentucky,21,8475,393,139,12
5/22/2020,Kentucky,21,8688,398,213,5
5/23/2020,Kentucky,21,8812,399,124,1
5/24/2020,Kentucky,21,8842,399,30,0
5/25/2020,Kentucky,21,8899,403,57,4
5/26/2020,Kentucky,21,9175,407,276,4
5/27/2020,Kentucky,21,9313,420,138,13
5/28/2020,Kentucky,21,9510,424,197,4
5/29/2020,Kentucky,21,9688,434,178,10
5/30/2020,Kentucky,21,9887,441,199,7
5/31/2020,Kentucky,21,9937,441,50,0
6/1/2020,Kentucky,21,10150,445,213,4
6/2/2020,Kentucky,21,10287,451,137,6
6/3/2020,Kentucky,21,10485,458,198,7
6/4/2020,Kentucky,21,10781,469,296,11
6/5/2020,Kentucky,21,11051,476,270,7
6/6/2020,Kentucky,21,11359,480,308,4
6/7/2020,Kentucky,21,11393,481,34,1
6/8/2020,Kentucky,21,11701,487,308,6
6/9/2020,Kentucky,21,11891,494,190,7
3/9/2020,Louisiana,22,1,0,1,0
3/10/2020,Louisiana,22,6,0,5,0
3/11/2020,Louisiana,22,13,0,7,0
3/12/2020,Louisiana,22,14,0,1,0
3/13/2020,Louisiana,22,36,0,22,0
3/14/2020,Louisiana,22,77,1,41,1
3/15/2020,Louisiana,22,103,2,26,1
3/16/2020,Louisiana,22,137,3,34,1
3/17/2020,Louisiana,22,196,5,59,2
3/18/2020,Louisiana,22,280,7,84,2
3/19/2020,Louisiana,22,392,10,112,3
3/20/2020,Louisiana,22,537,10,145,0
3/21/2020,Louisiana,22,763,16,226,6
3/22/2020,Louisiana,22,837,20,74,4
3/23/2020,Louisiana,22,1172,34,335,14
3/24/2020,Louisiana,22,1388,46,216,12
3/25/2020,Louisiana,22,1795,65,407,19
3/26/2020,Louisiana,22,2305,83,510,18
3/27/2020,Louisiana,22,2746,119,441,36
3/28/2020,Louisiana,22,3315,137,569,18
3/29/2020,Louisiana,22,3539,152,224,15
3/30/2020,Louisiana,22,4024,186,485,34
3/31/2020,Louisiana,22,5237,240,1213,54
4/1/2020,Louisiana,22,6424,273,1187,33
4/2/2020,Louisiana,22,9152,310,2728,37
4/3/2020,Louisiana,22,10299,370,1147,60
4/4/2020,Louisiana,22,12500,412,2201,42
4/5/2020,Louisiana,22,13014,477,514,65
4/6/2020,Louisiana,22,14867,512,1853,35
4/7/2020,Louisiana,22,16284,582,1417,70
4/8/2020,Louisiana,22,17030,652,746,70
4/9/2020,Louisiana,22,18283,702,1253,50
4/10/2020,Louisiana,22,19253,755,970,53
4/11/2020,Louisiana,22,20014,806,761,51
4/12/2020,Louisiana,22,20595,840,581,34
4/13/2020,Louisiana,22,21016,884,421,44
4/14/2020,Louisiana,22,21518,1013,502,129
4/15/2020,Louisiana,22,21951,1103,433,90
4/16/2020,Louisiana,22,22532,1156,581,53
4/17/2020,Louisiana,22,23118,1213,586,57
4/18/2020,Louisiana,22,23580,1267,462,54
4/19/2020,Louisiana,22,23928,1296,348,29
4/20/2020,Louisiana,22,24523,1328,595,32
4/21/2020,Louisiana,22,24854,1405,331,77
4/22/2020,Louisiana,22,25317,1532,463,127
4/23/2020,Louisiana,22,25798,1599,481,67
4/24/2020,Louisiana,22,26199,1660,401,61
4/25/2020,Louisiana,22,26571,1703,372,43
4/26/2020,Louisiana,22,26832,1729,261,26
4/27/2020,Louisiana,22,27111,1740,279,11
4/28/2020,Louisiana,22,27329,1801,218,61
4/29/2020,Louisiana,22,27703,1845,374,44
4/30/2020,Louisiana,22,28044,1905,341,60
5/1/2020,Louisiana,22,28754,1970,710,65
5/2/2020,Louisiana,22,29183,1993,429,23
5/3/2020,Louisiana,22,29383,2012,200,19
5/4/2020,Louisiana,22,29746,2064,363,52
5/5/2020,Louisiana,22,30069,2115,323,51
5/6/2020,Louisiana,22,30472,2167,403,52
5/7/2020,Louisiana,22,30725,2208,253,41
5/8/2020,Louisiana,22,30928,2227,203,19
5/9/2020,Louisiana,22,31490,2267,562,40
5/10/2020,Louisiana,22,31673,2286,183,19
5/11/2020,Louisiana,22,31881,2308,208,22
5/12/2020,Louisiana,22,32116,2347,235,39
5/13/2020,Louisiana,22,32728,2381,612,34
5/14/2020,Louisiana,22,33555,2417,827,36
5/15/2020,Louisiana,22,33903,2448,348,31
5/16/2020,Louisiana,22,34183,2479,280,31
5/17/2020,Louisiana,22,34498,2491,315,12
5/18/2020,Louisiana,22,34832,2563,334,72
5/19/2020,Louisiana,22,35161,2581,329,18
5/20/2020,Louisiana,22,35439,2608,278,27
5/21/2020,Louisiana,22,36627,2629,1188,21
5/22/2020,Louisiana,22,37048,2669,421,40
5/23/2020,Louisiana,22,37165,2683,117,14
5/24/2020,Louisiana,22,37293,2690,128,7
5/25/2020,Louisiana,22,37916,2690,623,0
5/26/2020,Louisiana,22,38252,2701,336,11
5/27/2020,Louisiana,22,38694,2722,442,21
5/28/2020,Louisiana,22,38907,2740,213,18
5/29/2020,Louisiana,22,38907,2766,0,26
5/30/2020,Louisiana,22,39682,2785,775,19
5/31/2020,Louisiana,22,40021,2791,339,6
6/1/2020,Louisiana,22,40452,2801,431,10
6/2/2020,Louisiana,22,40857,2835,405,34
6/3/2020,Louisiana,22,41244,2870,387,35
6/4/2020,Louisiana,22,41673,2883,429,13
6/5/2020,Louisiana,22,42100,2912,427,29
6/6/2020,Louisiana,22,42597,2925,497,13
6/7/2020,Louisiana,22,42927,2936,330,11
6/8/2020,Louisiana,22,43163,2944,236,8
6/9/2020,Louisiana,22,43725,2957,562,13
3/12/2020,Maine,23,1,0,1,0
3/13/2020,Maine,23,2,0,1,0
3/14/2020,Maine,23,3,0,1,0
3/15/2020,Maine,23,12,0,9,0
3/16/2020,Maine,23,17,0,5,0
3/17/2020,Maine,23,32,0,15,0
3/18/2020,Maine,23,43,0,11,0
3/19/2020,Maine,23,52,0,9,0
3/20/2020,Maine,23,57,0,5,0
3/21/2020,Maine,23,70,0,13,0
3/22/2020,Maine,23,89,0,19,0
3/23/2020,Maine,23,107,0,18,0
3/24/2020,Maine,23,118,0,11,0
3/25/2020,Maine,23,142,0,24,0
3/26/2020,Maine,23,155,0,13,0
3/27/2020,Maine,23,168,1,13,1
3/28/2020,Maine,23,211,1,43,0
3/29/2020,Maine,23,253,3,42,2
3/30/2020,Maine,23,275,3,22,0
3/31/2020,Maine,23,303,5,28,2
4/1/2020,Maine,23,344,7,41,2
4/2/2020,Maine,23,376,7,32,0
4/3/2020,Maine,23,432,9,56,2
4/4/2020,Maine,23,456,10,24,1
4/5/2020,Maine,23,470,10,14,0
4/6/2020,Maine,23,499,10,29,0
4/7/2020,Maine,23,519,12,20,2
4/8/2020,Maine,23,537,14,18,2
4/9/2020,Maine,23,560,16,23,2
4/10/2020,Maine,23,586,17,26,1
4/11/2020,Maine,23,616,19,30,2
4/12/2020,Maine,23,633,19,17,0
4/13/2020,Maine,23,698,19,65,0
4/14/2020,Maine,23,734,20,36,1
4/15/2020,Maine,23,770,24,36,4
4/16/2020,Maine,23,796,27,26,3
4/17/2020,Maine,23,827,29,31,2
4/18/2020,Maine,23,847,32,20,3
4/19/2020,Maine,23,867,34,20,2
4/20/2020,Maine,23,875,35,8,1
4/21/2020,Maine,23,888,36,13,1
4/22/2020,Maine,23,907,39,19,3
4/23/2020,Maine,23,937,44,30,5
4/24/2020,Maine,23,965,47,28,3
4/25/2020,Maine,23,990,50,25,3
4/26/2020,Maine,23,1015,50,25,0
4/27/2020,Maine,23,1023,51,8,1
4/28/2020,Maine,23,1040,51,17,0
4/29/2020,Maine,23,1056,52,16,1
4/30/2020,Maine,23,1095,53,39,1
5/1/2020,Maine,23,1123,55,28,2
5/2/2020,Maine,23,1152,56,29,1
5/3/2020,Maine,23,1185,57,33,1
5/4/2020,Maine,23,1205,57,20,0
5/5/2020,Maine,23,1226,61,21,4
5/6/2020,Maine,23,1254,62,28,1
5/7/2020,Maine,23,1330,62,76,0
5/8/2020,Maine,23,1374,63,44,1
5/9/2020,Maine,23,1408,64,34,1
5/10/2020,Maine,23,1436,64,28,0
5/11/2020,Maine,23,1462,65,26,1
5/12/2020,Maine,23,1477,65,15,0
5/13/2020,Maine,23,1515,66,38,1
5/14/2020,Maine,23,1565,69,50,3
5/15/2020,Maine,23,1603,69,38,0
5/16/2020,Maine,23,1648,70,45,1
5/17/2020,Maine,23,1687,70,39,0
5/18/2020,Maine,23,1713,71,26,1
5/19/2020,Maine,23,1741,73,28,2
5/20/2020,Maine,23,1819,73,78,0
5/21/2020,Maine,23,1877,73,58,0
5/22/2020,Maine,23,1948,75,71,2
5/23/2020,Maine,23,2013,77,65,2
5/24/2020,Maine,23,2055,78,42,1
5/25/2020,Maine,23,2074,78,19,0
5/26/2020,Maine,23,2109,79,35,1
5/27/2020,Maine,23,2137,81,28,2
5/28/2020,Maine,23,2189,84,52,3
5/29/2020,Maine,23,2226,85,37,1
5/30/2020,Maine,23,2282,89,56,4
5/31/2020,Maine,23,2325,89,43,0
6/1/2020,Maine,23,2349,89,24,0
6/2/2020,Maine,23,2377,94,28,5
6/3/2020,Maine,23,2418,95,41,1
6/4/2020,Maine,23,2446,95,28,0
6/5/2020,Maine,23,2482,98,36,3
6/6/2020,Maine,23,2524,98,42,0
6/7/2020,Maine,23,2570,99,46,1
6/8/2020,Maine,23,2588,99,18,0
6/9/2020,Maine,23,2606,100,18,1
3/5/2020,Maryland,24,3,0,3,0
3/6/2020,Maryland,24,3,0,0,0
3/7/2020,Maryland,24,3,0,0,0
3/8/2020,Maryland,24,5,0,2,0
3/9/2020,Maryland,24,6,0,1,0
3/10/2020,Maryland,24,9,0,3,0
3/11/2020,Maryland,24,13,0,4,0
3/12/2020,Maryland,24,13,0,0,0
3/13/2020,Maryland,24,18,0,5,0
3/14/2020,Maryland,24,27,0,9,0
3/15/2020,Maryland,24,32,0,5,0
3/16/2020,Maryland,24,39,0,7,0
3/17/2020,Maryland,24,57,0,18,0
3/18/2020,Maryland,24,85,1,28,1
3/19/2020,Maryland,24,108,1,23,0
3/20/2020,Maryland,24,150,2,42,1
3/21/2020,Maryland,24,195,3,45,1
3/22/2020,Maryland,24,245,3,50,0
3/23/2020,Maryland,24,290,3,45,0
3/24/2020,Maryland,24,349,4,59,1
3/25/2020,Maryland,24,423,4,74,0
3/26/2020,Maryland,24,581,4,158,0
3/27/2020,Maryland,24,775,5,194,1
3/28/2020,Maryland,24,1066,10,291,5
3/29/2020,Maryland,24,1244,11,178,1
3/30/2020,Maryland,24,1414,15,170,4
3/31/2020,Maryland,24,1662,18,248,3
4/1/2020,Maryland,24,1985,33,323,15
4/2/2020,Maryland,24,2331,36,346,3
4/3/2020,Maryland,24,2758,42,427,6
4/4/2020,Maryland,24,3125,54,367,12
4/5/2020,Maryland,24,3609,68,484,14
4/6/2020,Maryland,24,4045,92,436,24
4/7/2020,Maryland,24,4371,104,326,12
4/8/2020,Maryland,24,5529,124,1158,20
4/9/2020,Maryland,24,6185,139,656,15
4/10/2020,Maryland,24,6968,172,783,33
4/11/2020,Maryland,24,7694,207,726,35
4/12/2020,Maryland,24,8225,236,531,29
4/13/2020,Maryland,24,8936,262,711,26
4/14/2020,Maryland,24,9472,302,536,40
4/15/2020,Maryland,24,10096,413,624,111
4/16/2020,Maryland,24,10851,459,755,46
4/17/2020,Maryland,24,11641,494,790,35
4/18/2020,Maryland,24,12379,534,738,40
4/19/2020,Maryland,24,12892,548,513,14
4/20/2020,Maryland,24,13750,582,858,34
4/21/2020,Maryland,24,14261,652,511,70
4/22/2020,Maryland,24,14842,698,581,46
4/23/2020,Maryland,24,15805,748,963,50
4/24/2020,Maryland,24,16693,798,888,50
4/25/2020,Maryland,24,17844,875,1151,77
4/26/2020,Maryland,24,18664,910,820,35
4/27/2020,Maryland,24,19574,945,910,35
4/28/2020,Maryland,24,20200,1016,626,71
4/29/2020,Maryland,24,20942,1078,742,62
4/30/2020,Maryland,24,21825,1139,883,61
5/1/2020,Maryland,24,23566,1192,1741,53
5/2/2020,Maryland,24,24568,1251,1002,59
5/3/2020,Maryland,24,25561,1281,993,30
5/4/2020,Maryland,24,26509,1317,948,36
5/5/2020,Maryland,24,27217,1390,708,73
5/6/2020,Maryland,24,28263,1443,1046,53
5/7/2020,Maryland,24,29476,1503,1213,60
5/8/2020,Maryland,24,30592,1560,1116,57
5/9/2020,Maryland,24,31638,1614,1046,54
5/10/2020,Maryland,24,32693,1644,1055,30
5/11/2020,Maryland,24,33483,1683,790,39
5/12/2020,Maryland,24,34174,1756,691,73
5/13/2020,Maryland,24,34927,1809,753,53
5/14/2020,Maryland,24,36021,1866,1094,57
5/15/2020,Maryland,24,37105,1911,1084,45
5/16/2020,Maryland,24,38083,1957,978,46
5/17/2020,Maryland,24,38920,1992,837,35
5/18/2020,Maryland,24,39882,2023,962,31
5/19/2020,Maryland,24,41664,2081,1782,58
5/20/2020,Maryland,24,42442,2123,778,42
5/21/2020,Maryland,24,43645,2159,1203,36
5/22/2020,Maryland,24,44539,2207,894,48
5/23/2020,Maryland,24,45608,2243,1069,36
5/24/2020,Maryland,24,46919,2277,1311,34
5/25/2020,Maryland,24,47754,2302,835,25
5/26/2020,Maryland,24,48290,2333,536,31
5/27/2020,Maryland,24,49042,2392,752,59
5/28/2020,Maryland,24,50334,2428,1292,36
5/29/2020,Maryland,24,51631,2466,1297,38
5/30/2020,Maryland,24,52662,2509,1031,43
5/31/2020,Maryland,24,53456,2532,794,23
6/1/2020,Maryland,24,54035,2552,579,20
6/2/2020,Maryland,24,54831,2597,796,45
6/3/2020,Maryland,24,55617,2641,786,44
6/4/2020,Maryland,24,56490,2668,873,27
6/5/2020,Maryland,24,57407,2702,917,34
6/6/2020,Maryland,24,58099,2740,692,38
6/7/2020,Maryland,24,58593,2749,494,9
6/8/2020,Maryland,24,59024,2776,431,27
6/9/2020,Maryland,24,59543,2811,519,35
2/1/2020,Massachusetts,25,1,0,1,0
2/2/2020,Massachusetts,25,1,0,0,0
2/3/2020,Massachusetts,25,1,0,0,0
2/4/2020,Massachusetts,25,1,0,0,0
2/5/2020,Massachusetts,25,1,0,0,0
2/6/2020,Massachusetts,25,1,0,0,0
2/7/2020,Massachusetts,25,1,0,0,0
2/8/2020,Massachusetts,25,1,0,0,0
2/9/2020,Massachusetts,25,1,0,0,0
2/10/2020,Massachusetts,25,1,0,0,0
2/11/2020,Massachusetts,25,1,0,0,0
2/12/2020,Massachusetts,25,1,0,0,0
2/13/2020,Massachusetts,25,1,0,0,0
2/14/2020,Massachusetts,25,1,0,0,0
2/15/2020,Massachusetts,25,1,0,0,0
2/16/2020,Massachusetts,25,1,0,0,0
2/17/2020,Massachusetts,25,1,0,0,0
2/18/2020,Massachusetts,25,1,0,0,0
2/19/2020,Massachusetts,25,1,0,0,0
2/20/2020,Massachusetts,25,1,0,0,0
2/21/2020,Massachusetts,25,1,0,0,0
2/22/2020,Massachusetts,25,1,0,0,0
2/23/2020,Massachusetts,25,1,0,0,0
2/24/2020,Massachusetts,25,1,0,0,0
2/25/2020,Massachusetts,25,1,0,0,0
2/26/2020,Massachusetts,25,1,0,0,0
2/27/2020,Massachusetts,25,1,0,0,0
2/28/2020,Massachusetts,25,1,0,0,0
2/29/2020,Massachusetts,25,1,0,0,0
3/1/2020,Massachusetts,25,1,0,0,0
3/2/2020,Massachusetts,25,2,0,1,0
3/3/2020,Massachusetts,25,2,0,0,0
3/4/2020,Massachusetts,25,2,0,0,0
3/5/2020,Massachusetts,25,3,0,1,0
3/6/2020,Massachusetts,25,8,0,5,0
3/7/2020,Massachusetts,25,13,0,5,0
3/8/2020,Massachusetts,25,28,0,15,0
3/9/2020,Massachusetts,25,41,0,13,0
3/10/2020,Massachusetts,25,92,0,51,0
3/11/2020,Massachusetts,25,95,0,3,0
3/12/2020,Massachusetts,25,108,0,13,0
3/13/2020,Massachusetts,25,123,0,15,0
3/14/2020,Massachusetts,25,138,0,15,0
3/15/2020,Massachusetts,25,164,0,26,0
3/16/2020,Massachusetts,25,197,0,33,0
3/17/2020,Massachusetts,25,218,0,21,0
3/18/2020,Massachusetts,25,256,0,38,0
3/19/2020,Massachusetts,25,328,0,72,0
3/20/2020,Massachusetts,25,413,1,85,1
3/21/2020,Massachusetts,25,525,2,112,1
3/22/2020,Massachusetts,25,646,5,121,3
3/23/2020,Massachusetts,25,777,9,131,4
3/24/2020,Massachusetts,25,1159,11,382,2
3/25/2020,Massachusetts,25,1838,15,679,4
3/26/2020,Massachusetts,25,2417,25,579,10
3/27/2020,Massachusetts,25,3240,35,823,10
3/28/2020,Massachusetts,25,4257,44,1017,9
3/29/2020,Massachusetts,25,4955,48,698,4
3/30/2020,Massachusetts,25,5752,56,797,8
3/31/2020,Massachusetts,25,6620,89,868,33
4/1/2020,Massachusetts,25,7738,122,1118,33
4/2/2020,Massachusetts,25,8966,154,1228,32
4/3/2020,Massachusetts,25,10402,192,1436,38
4/4/2020,Massachusetts,25,11736,216,1334,24
4/5/2020,Massachusetts,25,12500,231,764,15
4/6/2020,Massachusetts,25,13837,260,1337,29
4/7/2020,Massachusetts,25,15202,356,1365,96
4/8/2020,Massachusetts,25,16790,433,1588,77
4/9/2020,Massachusetts,25,18941,503,2151,70
4/10/2020,Massachusetts,25,20974,599,2033,96
4/11/2020,Massachusetts,25,22860,686,1886,87
4/12/2020,Massachusetts,25,25475,756,2615,70
4/13/2020,Massachusetts,25,26867,844,1392,88
4/14/2020,Massachusetts,25,28163,957,1296,113
4/15/2020,Massachusetts,25,29918,1108,1755,151
4/16/2020,Massachusetts,25,32181,1245,2263,137
4/17/2020,Massachusetts,25,34402,1404,2221,159
4/18/2020,Massachusetts,25,36372,1560,1970,156
4/19/2020,Massachusetts,25,38077,1706,1705,146
4/20/2020,Massachusetts,25,39643,1809,1566,103
4/21/2020,Massachusetts,25,41199,1961,1556,152
4/22/2020,Massachusetts,25,42944,2182,1745,221
4/23/2020,Massachusetts,25,46023,2360,3079,178
4/24/2020,Massachusetts,25,50969,2556,4946,196
4/25/2020,Massachusetts,25,53348,2730,2379,174
4/26/2020,Massachusetts,25,54938,2899,1590,169
4/27/2020,Massachusetts,25,56462,3003,1524,104
4/28/2020,Massachusetts,25,58302,3153,1840,150
4/29/2020,Massachusetts,25,60265,3405,1963,252
4/30/2020,Massachusetts,25,62205,3562,1940,157
5/1/2020,Massachusetts,25,64311,3716,2106,154
5/2/2020,Massachusetts,25,66263,3846,1952,130
5/3/2020,Massachusetts,25,68087,4004,1824,158
5/4/2020,Massachusetts,25,69087,4090,1000,86
5/5/2020,Massachusetts,25,70271,4212,1184,122
5/6/2020,Massachusetts,25,72025,4420,1754,208
5/7/2020,Massachusetts,25,73721,4552,1696,132
5/8/2020,Massachusetts,25,75333,4702,1612,150
5/9/2020,Massachusetts,25,76743,4840,1410,138
5/10/2020,Massachusetts,25,77793,4979,1050,139
5/11/2020,Massachusetts,25,78462,5108,669,129
5/12/2020,Massachusetts,25,79332,5141,870,33
5/13/2020,Massachusetts,25,80497,5315,1165,174
5/14/2020,Massachusetts,25,82182,5482,1685,167
5/15/2020,Massachusetts,25,83421,5592,1239,110
5/16/2020,Massachusetts,25,84933,5705,1512,113
5/17/2020,Massachusetts,25,86010,5797,1077,92
5/18/2020,Massachusetts,25,87052,5862,1042,65
5/19/2020,Massachusetts,25,87925,5938,873,76
5/20/2020,Massachusetts,25,88970,6066,1045,128
5/21/2020,Massachusetts,25,90084,6148,1114,82
5/22/2020,Massachusetts,25,90889,6228,805,80
5/23/2020,Massachusetts,25,91662,6304,773,76
5/24/2020,Massachusetts,25,92675,6372,1013,68
5/25/2020,Massachusetts,25,93271,6416,596,44
5/26/2020,Massachusetts,25,93693,6473,422,57
5/27/2020,Massachusetts,25,94220,6547,527,74
5/28/2020,Massachusetts,25,94895,6640,675,93
5/29/2020,Massachusetts,25,95512,6718,617,78
5/30/2020,Massachusetts,25,96301,6768,789,50
5/31/2020,Massachusetts,25,96965,6846,664,78
6/1/2020,Massachusetts,25,100805,7035,3840,189
6/2/2020,Massachusetts,25,101163,7085,358,50
6/3/2020,Massachusetts,25,101592,7152,429,67
6/4/2020,Massachusetts,25,102063,7201,471,49
6/5/2020,Massachusetts,25,102557,7235,494,34
6/6/2020,Massachusetts,25,103132,7289,575,54
6/7/2020,Massachusetts,25,103436,7316,304,27
6/8/2020,Massachusetts,25,103626,7353,190,37
6/9/2020,Massachusetts,25,103889,7408,263,55
3/10/2020,Michigan,26,2,0,2,0
3/11/2020,Michigan,26,2,0,0,0
3/12/2020,Michigan,26,12,0,10,0
3/13/2020,Michigan,26,25,0,13,0
3/14/2020,Michigan,26,33,0,8,0
3/15/2020,Michigan,26,53,0,20,0
3/16/2020,Michigan,26,54,0,1,0
3/17/2020,Michigan,26,65,0,11,0
3/18/2020,Michigan,26,80,1,15,1
3/19/2020,Michigan,26,334,3,254,2
3/20/2020,Michigan,26,548,4,214,1
3/21/2020,Michigan,26,787,6,239,2
3/22/2020,Michigan,26,1033,9,246,3
3/23/2020,Michigan,26,1324,16,291,7
3/24/2020,Michigan,26,1791,24,467,8
3/25/2020,Michigan,26,2293,43,502,19
3/26/2020,Michigan,26,2877,63,584,20
3/27/2020,Michigan,26,3655,93,778,30
3/28/2020,Michigan,26,4634,111,979,18
3/29/2020,Michigan,26,5486,132,852,21
3/30/2020,Michigan,26,6508,197,1022,65
3/31/2020,Michigan,26,7629,264,1121,67
4/1/2020,Michigan,26,9292,336,1663,72
4/2/2020,Michigan,26,10791,417,1499,81
4/3/2020,Michigan,26,12669,478,1878,61
4/4/2020,Michigan,26,14225,540,1556,62
4/5/2020,Michigan,26,15633,616,1408,76
4/6/2020,Michigan,26,17129,727,1496,111
4/7/2020,Michigan,26,18851,845,1722,118
4/8/2020,Michigan,26,20220,959,1369,114
4/9/2020,Michigan,26,21375,1076,1155,117
4/10/2020,Michigan,26,22646,1280,1271,204
4/11/2020,Michigan,26,23853,1391,1207,111
4/12/2020,Michigan,26,24494,1486,641,95
4/13/2020,Michigan,26,25487,1601,993,115
4/14/2020,Michigan,26,26844,1766,1357,165
4/15/2020,Michigan,26,27893,1919,1049,153
4/16/2020,Michigan,26,29119,2091,1226,172
4/17/2020,Michigan,26,29952,2226,833,135
4/18/2020,Michigan,26,30717,2307,765,81
4/19/2020,Michigan,26,31348,2389,631,82
4/20/2020,Michigan,26,31927,2466,579,77
4/21/2020,Michigan,26,32935,2698,1008,232
4/22/2020,Michigan,26,33929,2812,994,114
4/23/2020,Michigan,26,35252,2977,1323,165
4/24/2020,Michigan,26,36627,3084,1375,107
4/25/2020,Michigan,26,37184,3273,557,189
4/26/2020,Michigan,26,37751,3314,567,41
4/27/2020,Michigan,26,38190,3406,439,92
4/28/2020,Michigan,26,39234,3566,1044,160
4/29/2020,Michigan,26,40360,3670,1126,104
4/30/2020,Michigan,26,41347,3788,987,118
5/1/2020,Michigan,26,42348,3866,1001,78
5/2/2020,Michigan,26,43191,4020,843,154
5/3/2020,Michigan,26,43736,4049,545,29
5/4/2020,Michigan,26,43928,4135,192,86
5/5/2020,Michigan,26,44333,4179,405,44
5/6/2020,Michigan,26,45048,4250,715,71
5/7/2020,Michigan,26,45643,4343,595,93
5/8/2020,Michigan,26,46319,4393,676,50
5/9/2020,Michigan,26,46735,4526,416,133
5/10/2020,Michigan,26,47116,4551,381,25
5/11/2020,Michigan,26,47526,4584,410,33
5/12/2020,Michigan,26,47946,4674,420,90
5/13/2020,Michigan,26,48307,4714,361,40
5/14/2020,Michigan,26,49489,4787,1182,73
5/15/2020,Michigan,26,49982,4825,493,38
5/16/2020,Michigan,26,50416,4880,434,55
5/17/2020,Michigan,26,51054,4891,638,11
5/18/2020,Michigan,26,51853,4915,799,24
5/19/2020,Michigan,26,52337,5017,484,102
5/20/2020,Michigan,26,52988,5060,651,43
5/21/2020,Michigan,26,53468,5129,480,69
5/22/2020,Michigan,26,53865,5158,397,29
5/23/2020,Michigan,26,54304,5223,439,65
5/24/2020,Michigan,26,54616,5228,312,5
5/25/2020,Michigan,26,54816,5240,200,12
5/26/2020,Michigan,26,55040,5266,224,26
5/27/2020,Michigan,26,55544,5334,504,68
5/28/2020,Michigan,26,55944,5372,400,38
5/29/2020,Michigan,26,56589,5406,645,34
5/30/2020,Michigan,26,56848,5463,259,57
5/31/2020,Michigan,26,57355,5491,507,28
6/1/2020,Michigan,26,58435,5525,1080,34
6/2/2020,Michigan,26,58680,5562,245,37
6/3/2020,Michigan,26,58990,5579,310,17
6/4/2020,Michigan,26,59215,5604,225,25
6/5/2020,Michigan,26,63744,5854,4529,250
6/6/2020,Michigan,26,64196,5894,452,40
6/7/2020,Michigan,26,64615,5898,419,4
6/8/2020,Michigan,26,64911,5916,296,18
6/9/2020,Michigan,26,65190,5946,279,30
3/6/2020,Minnesota,27,1,0,1,0
3/7/2020,Minnesota,27,1,0,0,0
3/8/2020,Minnesota,27,2,0,1,0
3/9/2020,Minnesota,27,2,0,0,0
3/10/2020,Minnesota,27,3,0,1,0
3/11/2020,Minnesota,27,5,0,2,0
3/12/2020,Minnesota,27,9,0,4,0
3/13/2020,Minnesota,27,14,0,5,0
3/14/2020,Minnesota,27,21,0,7,0
3/15/2020,Minnesota,27,35,0,14,0
3/16/2020,Minnesota,27,54,0,19,0
3/17/2020,Minnesota,27,60,0,6,0
3/18/2020,Minnesota,27,77,0,17,0
3/19/2020,Minnesota,27,89,0,12,0
3/20/2020,Minnesota,27,115,0,26,0
3/21/2020,Minnesota,27,138,1,23,1
3/22/2020,Minnesota,27,171,1,33,0
3/23/2020,Minnesota,27,235,1,64,0
3/24/2020,Minnesota,27,262,1,27,0
3/25/2020,Minnesota,27,287,1,25,0
3/26/2020,Minnesota,27,346,2,59,1
3/27/2020,Minnesota,27,398,4,52,2
3/28/2020,Minnesota,27,440,5,42,1
3/29/2020,Minnesota,27,504,9,64,4
3/30/2020,Minnesota,27,576,10,72,1
3/31/2020,Minnesota,27,629,12,53,2
4/1/2020,Minnesota,27,689,17,60,5
4/2/2020,Minnesota,27,742,18,53,1
4/3/2020,Minnesota,27,789,22,47,4
4/4/2020,Minnesota,27,865,24,76,2
4/5/2020,Minnesota,27,935,29,70,5
